,0,1,2
174,2 star rating,,"I had a similar experience as a previous poster regarding EasyPay.  I had purchased an EasyPay Metrocard thinking it would simplify and quicken my daily commute. Firstly, I applied for the card online, and did not receive the card for over 3 weeks. Then, after sometime, the card stopped working and told me to report to an agent (who simply told me to call EasyPay).  It took another 4 weeks to receive a new card.  Recently, I noticed that I had lost my card and reported it as soon as I realized.  Then I began getting all these large charges on my credit card from EasyPay (even though I had set up a specific replenish amount that was nowhere near the amount of these charges).  When I called EasyPay, they told me that I was still responsible for this over $200 charge because it was incurred before I reported the card lost.  If you go into my activity, you will see the general pattern of where and when I use the card, and the sudden influx of uses once it was lost (over 30 uses in one single day at the same location that is NOWHERE near where I use my card). Even though the woman I spoke to agreed that there was an obvious misuse of my card, she said that I am still responsible for the cost. They need to fix this problem so that it doesn't happen again or to anyone else.  I have family and friends in other cities around the world who have a similar metrocard system, but have never had to deal with such an archaic way of dealing with situations like these."
175,Filter reviews by 1 star rating,,"I had a similar experience as a previous poster regarding EasyPay.  I had purchased an EasyPay Metrocard thinking it would simplify and quicken my daily commute. Firstly, I applied for the card online, and did not receive the card for over 3 weeks. Then, after sometime, the card stopped working and told me to report to an agent (who simply told me to call EasyPay).  It took another 4 weeks to receive a new card.  Recently, I noticed that I had lost my card and reported it as soon as I realized.  Then I began getting all these large charges on my credit card from EasyPay (even though I had set up a specific replenish amount that was nowhere near the amount of these charges).  When I called EasyPay, they told me that I was still responsible for this over $200 charge because it was incurred before I reported the card lost.  If you go into my activity, you will see the general pattern of where and when I use the card, and the sudden influx of uses once it was lost (over 30 uses in one single day at the same location that is NOWHERE near where I use my card). Even though the woman I spoke to agreed that there was an obvious misuse of my card, she said that I am still responsible for the cost. They need to fix this problem so that it doesn't happen again or to anyone else.  I have family and friends in other cities around the world who have a similar metrocard system, but have never had to deal with such an archaic way of dealing with situations like these."
176,1 star rating,"Jun 12, 2017","I had a similar experience as a previous poster regarding EasyPay.  I had purchased an EasyPay Metrocard thinking it would simplify and quicken my daily commute. Firstly, I applied for the card online, and did not receive the card for over 3 weeks. Then, after sometime, the card stopped working and told me to report to an agent (who simply told me to call EasyPay).  It took another 4 weeks to receive a new card.  Recently, I noticed that I had lost my card and reported it as soon as I realized.  Then I began getting all these large charges on my credit card from EasyPay (even though I had set up a specific replenish amount that was nowhere near the amount of these charges).  When I called EasyPay, they told me that I was still responsible for this over $200 charge because it was incurred before I reported the card lost.  If you go into my activity, you will see the general pattern of where and when I use the card, and the sudden influx of uses once it was lost (over 30 uses in one single day at the same location that is NOWHERE near where I use my card). Even though the woman I spoke to agreed that there was an obvious misuse of my card, she said that I am still responsible for the cost. They need to fix this problem so that it doesn't happen again or to anyone else.  I have family and friends in other cities around the world who have a similar metrocard system, but have never had to deal with such an archaic way of dealing with situations like these."
177,1 star rating,"Aug 6, 2015","I know is a old train system, I got it but is very clear that no smart people manage it and so make it the worts in the world. Hate it, hate it!!!"
178,1 star rating,"Feb 1, 2016","The workers are HORRIBLE AND RUDE and will bark at you if you ask for anything. They're apathetic and lazy and won't do shit. The trains are always delayed and stop randomly with no warning. Especially considering how much money their passes cost, the service they provide is shoddy and unreliable. I hate the MTA."
179,1 star rating,"Nov 9, 2012","8 million commuters a day, times 2.  How much $$$$ is that for the Mta?  Yet the system is grossly out dated and unsafe!!!  not to mention dirty as hell.  where is all that money going, oh I would somebodys greedy little pocket!!  No doubt."
180,4 star rating,"Apr 20, 2014","I review the MTA simply to draw your attention to some of the hilarity that preceded me. Remember, folks...They say living well is the best revenge, I say, ""no it's not, the best revenge is revenge""."
181,5 star rating,"Sep 27, 2013","""LISA!""-- Akeem Joffer ""You ain't bad, you ain't nothin'! You ain't nothin'!"" -- DarylPeeling paint aside, Hoyt-Schermerhorn gets five stars for its cinematic history alone. The station has hosted a who's who of music and Hollywood heavyweights, including Michael Jackson, Martin Scorsese, Sidney Lumet, Eddie Murphy, Wesley Snipes, Michael J. Fox and Diana Ross. The mezzanine area brings back fond childhood memories as the filming site of Michael Jackson's 'Bad' video, while the subway platforms have been featured in classics such as 'Coming to America,' 'the Warriors' and 'the Wiz.'Besides, what other subway station bridges the worlds of Daryl (BAD) and Darryl Jenks (the Prince of Soul Glo)?"
182,1 star rating,"Nov 13, 2016","Subway system is a failure. Trains always delayed, disgusting, and employees are poorly trained. Severe overcrowding and failure of government to fix."
183,1 star rating,"Jun 22, 2016","Employees are terrible, trains are slow, stations are dirty. UUGGHHHH im so over the MTA, by far the worst part of my day."
184,2 star rating,"Jul 4, 2012","The temperature in the actual stations and on the platforms when it's over 90°F outside, feels like it's only somewhat cooler, with all the heat trapped inside, so take note that it will be quite hot inside, while you're walking through the stations and waiting on the platforms.  Inside the trains, it wasn't that bad - at least the ones I went on were all air-conditioned.  The speed and frequency, when it comes to how fast and often the trains arrive and depart, were pretty fast and frequent for the most part.  I used the Metro about 5-6 times during my few days in Manhattan and although I was glad to have been able to get to my destination and back in a relatively quick amount of time -- overall, I wasn't too impressed with it.  Really sucks if you have a problem with your MetroCard though, especially if you happen to encounter a problem with it at an entrance/exit point where there appears to be absolutely no station agent staffing available at all.  If you already paid and the turnstile doesn't work, for example, you're pretty much screwed so you'll have no choice (unless you want to pay your fare twice) but hopefully have someone open the emergency exit door to let you in/out, which of course sets off a loud alarm.  And adding more $ on that existing MetroCard that's not working though, unfortunately does not solve anything nor does it make it work, as we learned, so please do not do that.  You will need to just buy a single-ride ticket and try again.  We thought that inserting the current MetroCard we had into the machines to add more fare would spew out a new one (as some transportation systems do), but this is not the case. The turnstile system here is at times particularly tricky in my opinion and I especially would advise against using the high entrance-exit turnstile, called ""HEET"" (the cage-like revolving doors), unless you absolutely have to.  I understand how the whole concept works and the reason for having these types of turnstiles is to curb fare-beaters from jumping the low-bar turnstiles, but the designs of the HEETs are just simply not user friendly.  Yes, it's to most people, simple and straight-forward since all you do is swipe your MetroCard, step straight ahead and push the bars forward, but of course, things can and do go wrong.  I personally didn't have any problems with it, but I had witnessed a number of people having trouble with it.  If you incorrectly push the wrong set of bars, the turnstiles won't work.  Or if you step into the wrong opening of the HEET (slightly left of center) the turnstile will rotate in the correct counter-clockwise direction, for a few feet, then it locks again.  Re-swiping your MetroCard because you thought it didn't read correctly without looking at the display, will charge you twice for one ride.  I learned afterwards that even regular/long-time riders will tell you to avoid the HEETs if possible and rather use the waist-heigh turnstiles if available.  In general, I would give one star for the Metro for being available to take you around from point A to point B and one star for the frequency and speed.  Though much more complicated (in terms of the sheer amount of the different lines/platforms), the JR subway system in Japan on the other hand, was to me, much more better overall."
185,3 star rating,"Dec 29, 2015","its ok.faster than driving.i prefer my bike though.faster and  more fun,and free.as long as its not pouring or  blizzard i prefer biking."
186,2 star rating,,"If I had a chance to give a zero, I wouldn't think a second to do it. It's the worst subway system I have ever used in my entire life, considering that I have been to more than 50 countries. This subway system is full of diseased rats, garbage and homeless people. Not to mention, trains are always late. If you have a job interview or a very important meeting, avoid it by all costs."
187,Filter reviews by 1 star rating,,"If I had a chance to give a zero, I wouldn't think a second to do it. It's the worst subway system I have ever used in my entire life, considering that I have been to more than 50 countries. This subway system is full of diseased rats, garbage and homeless people. Not to mention, trains are always late. If you have a job interview or a very important meeting, avoid it by all costs."
188,1 star rating,"Sep 30, 2015","If I had a chance to give a zero, I wouldn't think a second to do it. It's the worst subway system I have ever used in my entire life, considering that I have been to more than 50 countries. This subway system is full of diseased rats, garbage and homeless people. Not to mention, trains are always late. If you have a job interview or a very important meeting, avoid it by all costs."
189,1 star rating,"Jan 9, 2014","On 12/16/13, I signed up and paid for an EasyPay MetroCard that refills automatically. It's supposed to arrive in 3 weeks. It hasn't, and the card I'm using now is expiring, Sunday, 1/12/14. I called. The MTA admitted that, because of fraud in their offices, the card wasn't mailed and they cancelled it. Any chance they'll FedEx the replacement? No. So now I have to buy another card in the interim, for which I will have to chase the MTA for a refund of any unused balance. Is this perhaps a scam the MTA is perpetrating on the public to increase revenue, by getting people to buy MetroCards they won't fully use? Please write if you have had similar experiences."
190,1 star rating,"Oct 17, 2015","If ridership is up, what is the purpose of raising the fare when the service gets worse? Trains run less frequently, they are jam packed even in non rush hours, piling in like slop hogs and much of the track work they do is likely unnecessary. And they work like snails. Litter in trains, deadbeats panhandling, and they shorten too many trains. And anyone with a backpack that doubles their girth has no business entering a crowded train."
191,1 star rating,"May 19, 2015","Too inconsistent. Unreliable. Too often keeps customers in the dark when delays or incidences occur. Of course, overcrowded, dirty, slow, expensive for what you get in return."
192,1 star rating,"Sep 21, 2015","The NYC subway is just terrible. If I could give it zero stars I would, but just with the hope that it becomes better. I would love someone to step in and fix the system. There has to be a solution. The subways of every city I have been to in the world work better (except for Boston)."
193,1 star rating,"Oct 25, 2015","Actually, that is 0 stars. I keep hearing: ""it's an old subway system"" as if that is a great excuse for me having to pay $125/month for having to hang out 20 min in the station, with the rats, waiting for the train... Let me tell you, it's old alright...and not getting any younger!!!!!!!!!"
194,1 star rating,"Sep 9, 2015","I have been a regular customer of the MTA (and Metro North) since 2000. Overall I have to say that their level of service is very very poor. While the New York City public transit system is a much larger enterprise than most others there is no excuse for such a sub par level of service. There are so many things wrong, but the most glaring issue is the complete lack of transparency and communication to the general public. The Paris metro system is a prime example of how a large metropolis can get it right."
195,1 star rating,"Dec 11, 2014",any trains in the world it's better than nyc mta the most horrible trains delay every single day never one time horrible super dirty and smell disgusting every station nyc train is the most disgusting horrible nasty dirties in the world very gross the most important thing always delay never on times which it i dont understand why train can be delay horrible horrible horrible tokoyo pair london milan any of those big city 10000000 times better than NYC MTA
196,4 star rating,"Feb 9, 2010","Love the metro! You can get anywhere in NY without breaking the bank  it runs 24 hours a day, and the train lines are easy to figure out. Wish we had the Metro in the Bay Area.   Be prepared for late night train closures.... a normal 15 min ride can turn into a 1 hour adventure.  Hey but it's still a NY adventure!"
