,0,1,2
189,3 star rating,"Oct 26, 2017","Moved here from Pittsburgh, PA not long ago. Wrecked my car driving across country so I'm taking public transportation everywhere. I like it. I've lived in NYC, which has the best system, Philadelphia, which is okay, Pittsburgh,PA, which has a transit system but not a good one. L.A.'s system is not too bad. I've taken the red line from Studio City to Hollywood a couple of times and the bus service that runs on Ventura and neither were bad or delayed. They were clean too. I've also taken the red line and purple line downtown. That was ok. However, the signs were lacking for direction at the Wilshire/Westlake station. I wasn't sure what platform to be on or which stairs to take to get to what train. I ended up following someone I overheard talking about what train they were taking. The buses are pretty straight forward. Pick a stop, read the map, trace your path to where you want to go, switch buses if needed. I haven't gotten the hang of the timing of the buses yet but I will. Easy to transfer to the trains too since the buses meet up with their stops. Also, the TAP card is nice in that you can just add money to it without buying a pass. The pass doesn't carry over each month but the straight money does."
190,2 star rating,,"2 stars = better than 0.Unfortunately, I had to ride through elementary school, part of high school, and then graduate school. The freeway fliers were okay, but local service was poor. SLOW in coming. Always TOO CROWDED. The perfect place to have your purse or pocket picked 3 times, and then some creep would try to cop a feel. Disgusting. Some of the drivers were rude and abusive. I saw two other people get their pockets picked.The worst lines were Vermont, Venice, and Fairfax. All 3 great rides for pick pockets and mashers.I was on the Wilshire bus once, and some man flipped out. The driver jumped out and locked the passengers in with that freak until the police arrived 15 minutes later.All kinds of fights and confrontations. They should make the seats a bit wider so that people don't have to press on each other.I was so HAPPY when I got my first car."
191,Filter reviews by 1 star rating,,"2 stars = better than 0.Unfortunately, I had to ride through elementary school, part of high school, and then graduate school. The freeway fliers were okay, but local service was poor. SLOW in coming. Always TOO CROWDED. The perfect place to have your purse or pocket picked 3 times, and then some creep would try to cop a feel. Disgusting. Some of the drivers were rude and abusive. I saw two other people get their pockets picked.The worst lines were Vermont, Venice, and Fairfax. All 3 great rides for pick pockets and mashers.I was on the Wilshire bus once, and some man flipped out. The driver jumped out and locked the passengers in with that freak until the police arrived 15 minutes later.All kinds of fights and confrontations. They should make the seats a bit wider so that people don't have to press on each other.I was so HAPPY when I got my first car."
192,2 star rating,"Apr 18, 2016","2 stars = better than 0.Unfortunately, I had to ride through elementary school, part of high school, and then graduate school. The freeway fliers were okay, but local service was poor. SLOW in coming. Always TOO CROWDED. The perfect place to have your purse or pocket picked 3 times, and then some creep would try to cop a feel. Disgusting. Some of the drivers were rude and abusive. I saw two other people get their pockets picked.The worst lines were Vermont, Venice, and Fairfax. All 3 great rides for pick pockets and mashers.I was on the Wilshire bus once, and some man flipped out. The driver jumped out and locked the passengers in with that freak until the police arrived 15 minutes later.All kinds of fights and confrontations. They should make the seats a bit wider so that people don't have to press on each other.I was so HAPPY when I got my first car."
193,1 star rating,"Oct 16, 2017",Metro number 90and 91 is the worse  bus line of metro .I am now waiting for number 90 or 91 For 50min 6:20to 7:10.:(.I have to give medicine to my mom and make dinner for my family and a lots of other things still waiting for bus .and it's happening a lot.
194,4 star rating,"Jul 12, 2013","Yelp 100 Challenge * 43/100I wish we had commuter trains here in Vegas too! Having grown up in Hong Kong, I'm more than familiar with train systems and how they work. For any L.A. visitor, all you'll need to navigate your way through the trains is a bit of research, possibly a smartphone/navigator or simply put that aside and grab a map and a compass and you're good to go! My parents and I opted to do things the old fashion way. We were on vacation and wanted to be away from technology as much as possible. We hopped on the gold and silver lines on the first day, tried the red and purple lines the next day and ended our vacation with the expo line to Culver City. All trains arrived promptly. Had a fun time at the purple line when this one guy got up his chair and called out to everyone else that he had a 'snoop doggy dog' song tucked under his sleeve. Without hesitation, he began to rap - to the annoyance of some commuters. I found it hilarious! He ended his song with a short speech about how he need some 'Mickey D's' and proceeded to ask for tips! We had to get off the next station just as he was about to start another Johnny Cash song. He ought to be doing that around Vegas, don't you think?"
195,2 star rating,"Oct 4, 2017",LA is too spread out so the metro doesn't go everywhere.  They are adding more lines so that is good.  If you want to take certain lines there's no parking and the lines that have parking available charge a fee.  Buying a round trip ticket is not clear on the screen.  You have to look up above over your head on the ticketing machine for some instructions and then look down at the screen.  This makes the line long as many people who don't ride it regularly don't know what to do.  Why not have all instructions on the screen where everyone is looking.  With time perhaps improvements will be made.
196,4 star rating,"Aug 13, 2009",I have one advice for taking the metro. Research your route online BEFORE getting on. It will save you time and headache when getting around.The fact that you can get to major places WITHOUT a car in LA is pretty amazing. The only thing I absolutely hate is the friggin' gang-bangers and crazy bums/people riding. Hey!....stop looking at my pockets and shoes! No you can't steal them....I will kick your ass!
197,5 star rating,"Sep 12, 2013","Oh the Metro Gold Line, how do I love thy. You get me from home to the Metro Red Line daily. Even on the warmest of days, you only sort smell like urine. Sure you may be above ground so you must stop at every street but you make up for it with you spotty 3G coverage allowing your riders to unabashedly browse red tube, you porn and other mobile porn streams. More cops per rider than other line? Oh yeah Goldie's got it all. Don't pet the trained Bomb dogs or you will draw back a stump. Lol.   Seriously though. What other line will you see Tia Carrera sitting next a nodding junkie. Pasaenda to some where in east la. Your my favorite train line for realz."
198,4 star rating,"Nov 17, 2014","We wanted to visit and stay in downtown LA to get a better feel for this nearby metropolitan area.In order to avoid driving (and parking) we decided to use public transport.We took the Amtrak from Irvine to Union Station.  We then used the Metro subway for much of our travel the next few days.I was pleasantly surprised (after reading some reviews).  After a small learning curve with the Tap system, we found our train which was better marked than other systems I have used (NYC, BART).  The subway was reasonably clean.  We had stops right across from our downtown hotel (the Sheraton) and where we wanted to mainly go (Hollywood & Highland).My only gripe was why they don't police if people are paying the fare?!?!?  We saw dozens of people easily walk right past the turnstiles without paying.  This added to crowded trains and, in my opinion, invited individuals who didn't care at all about their fellow riders.  My wife and I did get checked for tickets once...on our return trip to Union Station.  Enforce the fare and use the funds to maintain the cars, security and keep sufficient capacity.Otherwise I was very happy with LA's subway system."
199,1 star rating,"Dec 14, 2017","i was in bus number 20(downtown la) today around 2pm. i should say that stop hiring those black homeless and rude people in your company! a black driver woman assaulted me without reason! be aware of these black drivers! not only that rude woman, many other black drivers act like they are the bosses of the bus. instead they should know that they are serving!!!i said this woman ""do not touch me"", she said"" you are rude as woman"". in that case, she is the one rude one. she grab my arm like a criminal. no apology accepted!"
200,3 star rating,"Jul 20, 2014",So i blew off a saturday afternoon and decided to see where the 210 bus goes its basically a north-south route running between the south bay and ending at the hollywood/vine metro station. Sum it up the route goes from decent to ghetto and back to decent. If you are a bbq fan this is a good ride to take especially the number of places i saw around leimert park with wacked out names i would expect a soul food joint to have. As for the jim crow situation you were better off sitting in the back of the bus since the air conditioning worked better.
201,3 star rating,"Jul 16, 2007","Having been spoiled by the BART and MUNI services of the Bay Area, one can easily be lulled into thinking ways to make it soo much better, or come up with small complaints.Take a weekend trip to LA......  wow...... we have it pretty good.  The Los Angeles area is definetly NOT pedestrian friendly, TAXIs will cost you more than almost anything else on your trip.  So on one of the days, we decide to use the Metro, as a way to snub our nose at the taxis fares.... until we realize that we have to take a taxi to the metro station from our hotel.... 10.00.  Then we arrive at a green line station... okay no problem, looks like our BART system...kik ass... until we go to buy tickets, of the 4 machines, none are working 100% as they will not take credit cards... although when working properly they do.  Its 1.25 to ride the system, cheaper than BART... hmmm maybe they have something here... up to the platform, no display to tell you how long to wait..... what seems like forever, a MUNI like train pulls up, which being near the endline is now almost full.  The trains are narrow and slow.  We ride that to the Blue line transfer, where we go down stairs into a very seedy neighborhood where we have to wait for the blue train under the overheard line of the green line..... not if you'll get mugged, but when....  the blue line pulls up, jam packed, and the BO smell is nauseating.  The train is slow, very slow... oh shit, get me off the thing, there are about 40 people on here, that have not showered in a week.  At the red line transfer, the system looks more like our Bart, as the train is longer to accommodate more people, but filthy..... the stench of the passengers is more tolerable, but you feel like you need a shower after the whole ride, and it takes so long, I don't know how anyone could use the system efficiently.  For a city so large, and in California, I was expecting more from it.  Website is very good for trip planning, so I will give them kudos for that.... but three stars, as they have mass transit, which is more than I can say for Detroit (other than bus and the peoplemover) but definitely not what you would expect for a city of its caliber."
202,2 star rating,,"Metro buses have the rudest, most unhelpful drivers I've ever had to deal with. For a job the requires you to interact with the public you should at least act like you are polite and helpful. Where do you find these employees Metro? Did you put out a help wanted ad that said ""If you hate dealing with people with got just the job for you"". I know that there are some nice friendly drivers out there but you guys are really hard to find. Most of the Metro drivers I've encountered are seriously the rudest people I've ever met. I'm not sure if it's just the hatred of their job or if they they just hate people but they seriously need to go. These people wouldn't last a day at any retail store treating customers they way they do so why do they get away with it at Metro? I'm sick of it and im not gonna take it anymore. I encourage everyone who has ever had a negatiive experience with a Metro driver to get they're badge # bus # name and route and make a formal complaint to Metro and then maybe we can force Metro to finally start firing these rude, nasty attitude drivers."
203,Filter reviews by 1 star rating,,"Metro buses have the rudest, most unhelpful drivers I've ever had to deal with. For a job the requires you to interact with the public you should at least act like you are polite and helpful. Where do you find these employees Metro? Did you put out a help wanted ad that said ""If you hate dealing with people with got just the job for you"". I know that there are some nice friendly drivers out there but you guys are really hard to find. Most of the Metro drivers I've encountered are seriously the rudest people I've ever met. I'm not sure if it's just the hatred of their job or if they they just hate people but they seriously need to go. These people wouldn't last a day at any retail store treating customers they way they do so why do they get away with it at Metro? I'm sick of it and im not gonna take it anymore. I encourage everyone who has ever had a negatiive experience with a Metro driver to get they're badge # bus # name and route and make a formal complaint to Metro and then maybe we can force Metro to finally start firing these rude, nasty attitude drivers."
204,1 star rating,"May 21, 2019","Metro buses have the rudest, most unhelpful drivers I've ever had to deal with. For a job the requires you to interact with the public you should at least act like you are polite and helpful. Where do you find these employees Metro? Did you put out a help wanted ad that said ""If you hate dealing with people with got just the job for you"". I know that there are some nice friendly drivers out there but you guys are really hard to find. Most of the Metro drivers I've encountered are seriously the rudest people I've ever met. I'm not sure if it's just the hatred of their job or if they they just hate people but they seriously need to go. These people wouldn't last a day at any retail store treating customers they way they do so why do they get away with it at Metro? I'm sick of it and im not gonna take it anymore. I encourage everyone who has ever had a negatiive experience with a Metro driver to get they're badge # bus # name and route and make a formal complaint to Metro and then maybe we can force Metro to finally start firing these rude, nasty attitude drivers."
205,5 star rating,"Mar 26, 2008","is the shittttttttttt!i go to school right across the street from the Vermont and Wilshire stop and take the metro all the time. 7th and Fig is a greaaaaaaat stop for lunch with sooooo many choices. Pershing Square is great too, its got a dirt cheap market and authentic mexican foods for cheapp. Its the best way to get around in LA. and for going out at night is great too becuase you can hope on from the NoHo station in the valley and get off at Hollywood and Vine and boom, youre smack in the center of all the action. (just remember winter hours last train runs at 12:13am, butttt in the summer it runs until 4am) plusssss it minimizes the risk of getting a DUI (i got one, take it form me, they suck so much i would give it 5 negative stars if i could yelp it)so yeaaa... no worries about traffic or parking prices, just quick and effecient."
206,3 star rating,"Aug 2, 2009","I've been using the MTA ever since arriving here some decade and a half ago from the east coast and I must say that the transportation system that they have here in the west coast is inferior to what they have in the east coast. In any case, not much can be helped. After a little over 15 years of riding the Metro, I can honestly say that many of the comments that were made by reviewers here are accurate. Buses: They never arrive on the time they are supposed to arrive so the timetables that you see on those pieces of paper? Don't rely on them. Use them as a guide. If it is says it'll arrive at 8:15am, it'll be plus or minus 30 minutes. So always arrive at least thirty minutes early from the time that the bus is ""supposed"" to arrive so that you don't miss it in case if it comes early--because the bus drivers don't give a rats ass if they are ""on schedule"" or not. Bus Drivers: A lot of the bus drivers don't know LA very much or the cities which their bus route is on. They only know the ""general"" bus route that they are supposed to go. That's it. If you're a newcomer to commuting by bus, you have a 50/50 chance that they can or cannot help you. And don't expect them to know which buses you need to transfer to once you get off the bus. A lot of them simply don't know, some don't really care, and the rest are just disgruntled bus drivers and they'll purposefully try to get you lost just because they had a bad day. I've had it happened to me too many times to remember in the 15 years I've been using the Metro. Also, if the bus driver doesn't see you at the stop, he or she will drive past it without stopping. So be visible at the stop and extend your arm out to signal to the bus driver that you want to board that bus. Metro Rail: Out of all the negatives I've pointed out so far, the rail has never disappointed me. They are generally quite consistent. They usually take something like 15-25 minutes to arrive at each station. You should get to the station at least 10 minutes early from the time the rail is supposed to arrive. Oh, and it's not unusual to find a few crackheads, hookers, hobos, drug dealers, and crazy people on board the rail at any given time. So if you're a female riding the train alone, I'd suggest standing or sitting near other regular people for your own safety and do carry plenty of pepper spray. Better yet, bring a stun gun. =DUnion Station: Don't use the restrooms in the main hall. If you have to go badly, use the restroom at the very back of the building after you past the hallway where all the trains are located at. That's probably the only restroom I know about that is remotely clean and not a lot of people use. The other ones at the main hall are a garbage dump--literally. Be prepared to smell a whiff of human fecal matter, trash, sewage, and other unpleasant smells. It's hobo heaven in there. Also, guard your belongings. Theft is common here. There are so many people coming in and out of this place that almost everyone appear as if they are running away from something. Oh, and if you're going to walk into the hallway where the trains are located at, be prepared because people there will literally elbow you or shove you out of their way to get to their destination. If you have to walk through there, walk fast in any single direction. All in all, if you don't have a car, or you're trying to save money, or if you just want to get from point A to point B and time isn't an important factor, then the Metro will do just that. Just don't expect great customer service, reliability, or consistency."
207,1 star rating,"Nov 24, 2013","Screw the bus line from metro. I have been taking bus for years and this is the only one that DIDN'T allow you to pay COINS?CASH?? I was given a ticket for $75 BECAUSE i didn't know how to pay. Even worse, they let you to go to appeal, has someone to listen to your story . You explained, 'i refused to pay this because xxxxx' , then they replied, 'just because you xxxxxx, doesn't mean you shouldn't pay. Appearanty they hired all these hearing personal just to give you a pity, pretend listening to you and understand your explanation..but then when i returned home, i still have to pay and in their letter it omit the fact that I had coins on hand but just mentioned it is my responsibility to pay before boarding on the bus.FUCK YOU metro, i have never be penalized like this. How on earth you force someone to know your system of 'no cash allowed'? IF you are so broke, just tell everyone and ask for donation, instead of making all these drama/traps to get your FUCKING money"
208,2 star rating,"Nov 1, 2016",For some reason these trains are frequently inconsistent with their published schedules. The gold line Atlantic station trains do not depart when they're supposed to.  Sometimes departing too early and too late despite the fact that the train is already stationed.
209,3 star rating,"Jun 25, 2015",I have been taking Metro since the 1970's used to be called RTD back in the day! Now as far as waiting for buses I always wait for the number 230 to go to Studio City its either on time or late one time it was 30 minutes late and I had to meet someone at a certain time but luckily my friend was understanding about the situation! And also please have more security at Metro Line Stations cause I have seen many many people not Tap there Tap Card nor pay for there fare and this happens quite a lot especially when you go to the Universal City Station everyone runs to the train without paying and its a shame to see that there's no one there to stop these people
210,1 star rating,"Jun 6, 2013","This company get one star for:Lack of security- surveillance cameras doesnt deter crime. Alot of weirdos board buses and trains to harass passengers. People who do not pay the fare can just walk right on through the turnstile since they are not locked, but its $250 fine if a person doesn't pay. As a matter of fact, I have seen people walk through the turnstile without paying and sheriff's deputies doesn't do anything.Lost and Found- This place doesn't have a direct number, it only has an online system to put your claim through  for them to find that item, and Metro tells you that they will contact you if they have found it. Well, I had lost my keys on the bus a few weeks ago and was never contacted. I had personally gone down there to the Metro center at Wilshire and La Brea to see if they had my keys and they did. This system just sucks."
211,4 star rating,"Dec 11, 2008","an underground railway system in a city notorious for earthquakes. i have got to meet the person who started the metro in la. that person has a wicked sense of humor. my first trip on the metro was the red line from hollywood and western to hollywood and vine. not a very significant distance but parking in hollywood is appalling on the weekend; so i figured why not give this a try. i was impressed at how clean the station was. probably because public transportation in la is an urban myth to most. but aside from the red line, the routes which the trains took don't appear to be all that conducive to traveling all over la. especially from areas north like pasadena to west la like santa monica. however, i'll still use the metro when i go to hollywood, heck of a lot less stressful than having to meander through tourist traffic and jockeying for ten dollar parking."
212,1 star rating,"Apr 15, 2016","Why do LA Metro hates their handicapped customers?.If you happen to be a handicapped or dissabled individual, and in need of using the LA Metro, please be aware of the following; LA Metro does not care about you. It does not matter that there are Federal regulations in place to allow the handicapped a modicum of safety and security as well as securement areas designated for the hansdicapped only. LA Metro, one of the largest public transportation providers in the Nation, does not care to inform nor to educate its riders and customers, about the needs of the dissabled. How difficult could it be to add a recorded message to remind people to be polite an to allow the spaces predesignated for the use of the handicapped only, to be use by the handicapped passengers. This is not to much to ask, unless you happen to be unfortunate enough to need to travel via LA Metro. They expect the handicapped to hold on tight for dear life, rather than institute an informational and educational program to emphasized the obvious needs of the handicapped. The LA Metro leadership needs to evolve and realise that we are now living in a 21st Century, and that we no longer hide the handicapped from plain view. We the dissabled,are not second class citicens, but LA Metro is providing a second class service."
213,4 star rating,"May 28, 2012","Easy Day CommuteI'm a NYer, so I think I can confidently say that I'm a pro at public transportation. The Metro is not in any way shape or form as impressive as mass transit back east, but for car crazy LA- its the little engine that could. I live 8 miles from my job, 15 min drive no traffic- but that never happens so I go metro 5 days a week to save $, time, and sanity. The red line connects North Hollywood (and the valley via easy transfer to the Orange Line) Hollywood, & Koreatown to DTLA. It's a no brainier to sitting on the 101 in traffic, especially with ample parking in North Hollywood. The trains run every 10 mins during the day and have space in each car for bikes. Although the red line runs underground, most of the stations are wheelchair accessible.During the morning and early evening commutes, the train is full but with professional/working/students type. The evening hours get a little 'colorful' depending what station (7th & Metro and Pershing Square.....can get creepy) I took a star off for minimal security and lack of patrols. Although, I would advise against trying to get a free ride, the sheriffs dept is frequently out checking tickets or TAP cards- a $150+ fine and a trip in handcuffs is NOT worth it.Bonus points for being inexpensive ($1.50 per ride, $5 day pass) and for a lot of employers reimbursing for a monthly TAP pass. Plus i can listen to podcasts, music or just zone out on my commute vs being frustrated at the wealth of idiots with a drivers license. As far as I'm concerned, the metro is a good way to go!"
214,2 star rating,,Used the metro rail sys out of East LA. Used my Tap Card and $20.00. My Tap Card did not work and my $20.00 was not refunded. Called Metro Rail and gave them the info for my refund. A month later they called and re-asked me for the info.  Still waiting for a response.
215,Filter reviews by 1 star rating,,Used the metro rail sys out of East LA. Used my Tap Card and $20.00. My Tap Card did not work and my $20.00 was not refunded. Called Metro Rail and gave them the info for my refund. A month later they called and re-asked me for the info.  Still waiting for a response.
216,1 star rating,"Sep 17, 2016",Used the metro rail sys out of East LA. Used my Tap Card and $20.00. My Tap Card did not work and my $20.00 was not refunded. Called Metro Rail and gave them the info for my refund. A month later they called and re-asked me for the info.  Still waiting for a response.
217,1 star rating,"Sep 19, 2012","If you want to feel humiliated, dehumanized and helpless, LA Metro is just for you! Atrocious, disrespectful, dishonest, mean. Drivers willfully misinforming riders, buses do not arrive according to  scheduled times or when mobile app says ""Arriving,"" and stops/schedules not convenient or well thought out. Get a bike and preserve your dignity."
218,3 star rating,"Apr 20, 2014",Three stars only because of continued spotty security in the metro rail system.  The TAP cards don't help in this case. There are still too many hustlers on the Metro Rail cars( those running shell and card games who solicit illegal bets) or just plain setting up shop selling who knows what in the train cars. MTA seems to be all about security nowadays but seems to react only when forced to. Someone at the agency needs to tell the hustlers that Metro Rail no longer welcomes them aboard.
219,2 star rating,"Dec 10, 2007","ridiculously slow.most of the drivers i've encountered are rude.metro buses never arrive during their estimated intervals.you really can't count on them.. so make sure you always have a friend's or taxi's number in your cell phone's contact section just in case.their ""lines"" [red, gold, purple] are much better though.plus one star for the $5 day pass+ affordable- slow, unreliable, & uncomfortable"
220,5 star rating,"Oct 4, 2007","Reading back on my past reviews, I noticed my tendency to provide more details on the people in the establishment I am reviewing  than the actual establishment. Blame this on my sociology major, but I am a people fanatic! My obsession with observing the folk has lead me to a passionate love for the Los Angeles Metro. The movie Crash made it clear that the Los Angeles driving population is lonely. The hours I spend in my car each day are void of any human interaction. The Los Angeles Metro system has restored my faith in human connection! The metro is slow, and its stops are limited, but it is a chance to talk to fellow humans. Over the course of my few metro rides I have had a number of riveting conversations and exchanges. The last time I rode an older woman and I together stared fearfully at an abandoned bag for the course of our entire ride. We chatted amiably about the possibility of a bomb exploding in the train and burning us to bits. We giggled the whole way! I imaging you could meet your true love on the metro. Why go to clubs or coffee shops when your future mate could be with you on your ride home from work. I only wish I could ride the metro more, but unfortunately it does not yet come out to the westside."
221,1 star rating,"Jul 26, 2012","I did not start taking the Metro until 2008. Not surprisingly, I'm now officially over it.Beginning in 2010, I started taking Metro buses and Rail everywhere since I didn't have a license and I began going to college. I pretty much am on MTA every single day. All I have to say to summarize my experiences: varied and inconsistent. Sometimes buses come too early or too late. I've had times when I was just across the street or down from an arrival and they left even though the listings cited they were not coming for another 5 minutes. Then there are some buses that can be as late as 20 minutes or don't show up at all.Twice a bus driver snapped at me, ""What does that mean? I don't understand."" because I told them I didn't have enough change. Well yes, this isn't a special needs class. I mean what I say. The policy of exact change is annoying. I've either put in too much or too little a handful of times. They need a change machine or something.Some drivers are bitchy, some are rude, some are kind, some are happy. You never know what you're going to get. I've had drivers that were maps of the area, and others that wouldn't even answer me. I'm paying you... do your job right. I asked one if they got interviews and training and he said yes. Another said they just get so bored doing the same thing over and over. Actually, your job is easier than many others... you operate a ride for everybody even though it does get old.Also, I heard that many drivers drive way too fast. Often, handicapped people fall out of the weak straps. When I was younger I noticed the bus did not offer better securement, which did prove to be a problem. No seat belts. One time I was on Hollywood and Western and one elderly man actually fell because the driver sped away when he was trying to sit down. The top of his head cracked open and bled, driver wasn't allowed to drive for some time, and an ambulance came while we all got on another bus. Everyone talked about lawsuits.Anybody can ride a bus or train, and that includes homeless people. Not specific to LA but a lot of people have mental issues and don't drive. Yep, you'll see them on here. Drivers aren't allowed to kick them off since they scrape up the greens (only $1.50) or they beg their way in. Don't be surprised if you see people asking you out or asking for money during your ride. Disturbing? Distracting? Yeah, I know.Everyone screaming that Metro helps combat traffic, not really. Some parts of Koreatown, Downtown, and West LA are still pretty bad especially after the mornings. Appointments become more of a problem. I am in no way biased, I have friends who live in DTLA and Pasadena and they rely soly on the Metro system to get around. If you're lucky enough to have such systems closer to you, you can get anywhere in under 20 minutes. The only good thing is that this gets you to places and you don't have to park."
222,1 star rating,"Jul 20, 2008","last night we waited at the bus stop at sunset/alvarado for a good 45 minutes for the number 4 bus to take us to santa monica.  we had checked it out online before walking to the bus stop and it said that there'd be a bus every 10-15 minutes, so we weren't all too concerned about getting there on time.i called the 800 number, navigated my way thru the touch-tone system so that i could ask an operator specifically what time the bus would be there, and after 10 minutes of ""press one......press two......"" i finally get there and get to listen to a recording saying ""we are sorry, the los angeles metro operator system is closed....""  sweeeet.so we got over it, gave up on taking the bus, and started walking back to a friends' house.  and of course, as we were walking away, the bus pulls up.  we wave it down, and it takes the bus driver at least a minute or two to even get the door open.  and by that time we had already committed to not going, so we watched the bus drive away and drunkenly stumbled back to the house.eff tha metro!btw!this was my 100th review!woooo!"
223,1 star rating,"Sep 21, 2016","My review is only for the expo line. I gave LA metro a chance to avoid the stress by the LA rush hours from downtown to the west side. Unfortunately, riding the metro is more stressful, more expensive and less convenient. Not enough trains. Never on schedule. I dont recommend metro as an alternative to commute specially to your job. Hopefully the problem will be fixed, or else metro is a waste of time, money and energy. I am back riding my car to my job. Traffic is still bad but still much better than metro. LA metro FAIL"
224,3 star rating,"Nov 11, 2012","This is for mainly for 2 (Sunset Blvd), 4 (Santa Monica Blvd), 20 (Wilshire Blvd) lines which are the primary santa monica to downtown and everything in betweenLine 2 is the best. Quiet, scenic route, mostly latina housekeepers working in the westside and a few homeless beach bums. At least till you get to hollywood. All in all this is the quietest major bus line and is a pleasure to be on. It does run less than the others though, good luck catching an eastbound bus after 7 pm and a westbound bus after 9 pm...Line 4 is a mix of Latino workers who staff most of downtown santa monica and a huge number of homeless and druggies. Most of the UCLA/young professional types go on Big Blue Bus, so Line 4 is a little rough. Once you get to WeHo more gays and trannies come on. Plus some Silverlake alterative types. Late at night Line 4 is literally a homeless shelter on wheels. This is the most consistent owl service bus too, it keeps a 20 minute schedule even at 2 or 3 am.Line 20 along Wilshire is the worst. Far too overcrowded all the time. Wilshire Blvd passes through the densest parts of LA, and all kinds of people are on this bus. Workers, students, homeless, professionals, housekeepers. You'll have trouble getting a seat unless you get on the first couple stops.LA Public transport is not too good, but I'm OKAY with it because it's cheap and accessible,t hough highly unreliable.If you work a typical rush hour job (somewhere around 9-5) I would NOT rely on the bus. There are far too many inconsistencies with timing, seating, traffic, bizarre operator behavior where you can't expect to get to work on time unless you plan super early.If you are on a leisurely visit or have time to kill, the bus is a great way to get around, especially if you catch a Rapid (starts with 700) since they only go to major intersections.The majority of bus riders are homeless at night. They keep to themselves, but if you are disturbed by ranting and yelling, getting up and wandering around the bus, and awful smells, you might not like the bus.Also a lot of crack and meth addicts ride it during the day and talk to themselves.So ultimately if you have time to kill (or get to a stop way before you're supposed to) and don't mind hangin with the homeless 2 feet away with you the bus is a viable option. I'd only use it for leisurely experiences -. Too unreliable for work, even the worst traffic jam in a car is gonna beat the bus.EDIT: If you have a smartphone, get one of the apps like TransitLA or ""Where is my LA Metro Bus"" because they GPS track the buses. For the most part they have been accurate down to the minute (unless a bus driver effs up and ditches). If you have to be somewhere, you can pretty well rely on this tracker."
225,1 star rating,"Apr 1, 2014","Oh my, this bus line is horrible. It takes for ever to go to west hollywood or wilshire. Drivers are just plain rude. A driver in particular would not give me any indication on which bus stop I needed to get off at. He kept saying that he didn't know and he didn't care at all and what's worse he dropped me in the middle of nowhere saying he didn't know where else to stop."
226,2 star rating,,"DON""T LOSE YOUR TAP CARD!! If you have the misfortune to beold, absent minded or just possibly preoccuppied and lose your TAP (fare) card-you are going to be in for a series of decents into Hades........untilyou LEARN what the rules are for replacing your card: and I dont meanjust getting a temporary replacement at either Union Station orla Brea and Wilshire.  That part is easy. It's what happens afterwards:FIRST, let me tell you that unlike CITI RIDE, TAP2GO DOES actuallyanwer their phones and they are open at 7am.  In general, the peoplewho work there, know what they are doing BUT they left out someKEY information: IF youlose your card and get a replacement, youhave to call CITI RIDE and let them know that the previous card,which perhaps you 'loaded' for a month or 6 months' worth ofrides is NO LONGER VALID! Don't expect them to make the necessary adjustments.   Second, IF YOU want to talk toCITI-RIDE you MUST CALL at 8:01 AM and be prepared towait-they are seriously UNDERSTAFFED and that is justfor starters. ANd dont try to get them for the first l4days of the month.  ONCE you have established that you will need a NEW CITI RIDE BUS CARD ,you must then realize that you haveto check with TAP2Go once CITI RIDE has mailed youthe card,to make sure that CITI RIDE loaded the CORRECT card. LEt'snot get started on the various errors that were made involvingmy replacement card, my old card (which was returned in themail-but since I had cancelled it when I bought a replacementcard, it was not good, etcetc)  It is something like navigatingthe rings of Hades to get it all straightened out-the one thingthat is good is that Tap2Go has email, so yu can at least voiceyour frustrations and get a response.   CITIRIDE is anothergovernment funded institution that has no respect for itscustomers and obviously recruits employees who have nounderstanding of what it is they are doing-whichI thoughtwas to serve the public, especially Seniors.  I have almostno hair left after my recent exerperiences, but at least I nowknow that the next card I lose (And it's inevitable), will be a sign that I should stop using public trasnportation and buy a car.It will be far less challenging."
