,0,1,2
1014,2 star rating,"Oct 15, 2010",Their upholstered seats are disgusting.  I know that replacing them all with plastic chairs would be expensive-- but at least plastic can be hosed down occasionally.
1015,4 star rating,"Sep 5, 2009","ok bart, i'm just sayin you could be a little cheaper, i know you're convenient and all but you're just a bit too expensive for me to bother going to the city as much as i want to"
1016,4 star rating,"Jul 4, 2009","Visitors need only a few things when it comes to public transportation: trains need to go where you want to, the fares need to be reasonably priced, the maps have to be easy to use, and the trains need to be clean. BART delivers each time I visit San Francisco. Last week, I took BART from Market to Concord, and all these needs were met. The eagle landed safely."
1017,4 star rating,"Jan 13, 2010","Stepping onto a BART train is like stepping into a time capsule.  The train interiors have not been updated for as long as I can remember.  The seat cushions are beyond well-worn, to the point that they are just saggy and practically pointless.  Sometimes the screeching along the rails suggests that the BART is a disaster in the making.  However, after riding on the BART for over 10 years, it is simply the best mode of transportation around the Bay Area, specifically San Francisco.  The trains are frequent and often on time.  They have a station located at SFO, with the fare to Downtown SF only being $8.10 - which is a hell of a lot cheaper than a $40 cab ride."
1018,3 star rating,"Jun 8, 2006","Stinky, gross, unreliable but the only thing we've got.  I just hope I don't get  caught in the transbay tube in the event of an earthquake.  I would be screwed!"
1019,5 star rating,"Sep 25, 2006","Yeah, you're getting real dirty and some scummy, but often interesting folks are on  you all the time, but PLEASE BART gods I offer you 5 stars so that you keep my sweetie safe while she's on you. THANKS."
1020,2 star rating,"Jul 20, 2006","not too happy because the seats in the train cars can get cleaned up a bit more if not replaced.  i hate the fabric lining that they have..it should be plastic - more sanitary.  carry a liquid hand sanitizer.maybe i'll up the stars on bart if they extend service in various hot spots in the southbay.  i just want it to grow all over the bay area like how MTA is accessible all over nyc....if that happens, i'd gladly sacrifice my car."
1021,4 star rating,"Nov 20, 2008","I found the BART to be nicer than the MARTA in Atlanta, and more accessible and easier to use than the metro in D.C. (and quite possibly nicer). It is certainly easier to use than the non unified public transport composed mostly of just bus lines that we have here in the NOLA metro area."
1022,4 star rating,"Dec 6, 2010","for somebody who grew up and lived in Los Angeles their whole life like me, this type of convenient public transportation that covers most of the geographic regions of a city like San Francisco can easily strike a chord of travel envy.  it took me some time to figure out on my own how the different lines, stops, and pricing worked, but once i did, i totally want one of these for my own!yes, the ride between West Oakland and Embarcadero can get kinda bumpy and really loud.  yes, some of the stains on the seats and unpleasant aromas that follow around certain people can be unappetizing and suspect.  but other than having my legs get used to more walking around the city than i am typically accustomed to, i really didn't have much of a desire to drive my own car at all during my stay in the Bay Area, especially whenever i saw parking restrictions everywhere with the endless parking fee requirements.  some say that the BART + MUNI fees can get pricey, but as far as i'm concerned, i think i saved money!"
1023,3 star rating,,"It's quick and effficent on the weekend. But on the weekday, it'll be like Hollister, Southwest(or Cathay Pacific/Singapore Airlines/United in Economy), and CalTrain rolled into one. Chaotic, just like stepping into Hollister on a Saturday afternoon when it's packed with soccer moms and teeny boppers. Packed, like a Southwest flight from LA/OC to OAK. And it's almost like CalTrain. The electronic fare equipment has hiccups all the time. When is BART going to use TransLink? It's a great way to get to San Francisco Center or the Coliseum/Oakland Arena or Berkeley, but for getting into the City during commute hours, I advise you to use AC Transit, WestCAT Lynx or the ferry."
1024,Filter reviews by 1 star rating,,"It's quick and effficent on the weekend. But on the weekday, it'll be like Hollister, Southwest(or Cathay Pacific/Singapore Airlines/United in Economy), and CalTrain rolled into one. Chaotic, just like stepping into Hollister on a Saturday afternoon when it's packed with soccer moms and teeny boppers. Packed, like a Southwest flight from LA/OC to OAK. And it's almost like CalTrain. The electronic fare equipment has hiccups all the time. When is BART going to use TransLink? It's a great way to get to San Francisco Center or the Coliseum/Oakland Arena or Berkeley, but for getting into the City during commute hours, I advise you to use AC Transit, WestCAT Lynx or the ferry."
1025,2 star rating,"Apr 25, 2007","It's quick and effficent on the weekend. But on the weekday, it'll be like Hollister, Southwest(or Cathay Pacific/Singapore Airlines/United in Economy), and CalTrain rolled into one. Chaotic, just like stepping into Hollister on a Saturday afternoon when it's packed with soccer moms and teeny boppers. Packed, like a Southwest flight from LA/OC to OAK. And it's almost like CalTrain. The electronic fare equipment has hiccups all the time. When is BART going to use TransLink? It's a great way to get to San Francisco Center or the Coliseum/Oakland Arena or Berkeley, but for getting into the City during commute hours, I advise you to use AC Transit, WestCAT Lynx or the ferry."
1026,4 star rating,"Sep 10, 2007","happy 35th bday to bart!  (always nice to find someone/something older than me)i've been riding bart for 15 years now, from commuting to cal to the present daily work grind, and occasional ventures into the city for sports or scout events.  (plus all the union square shopping excursions w/ mom growing up!)  i've seen the transformation of train cars from the dingy brown seats to the ""newer"" teal seats and the opening of new stations down the peninsula.  i've survived one bart strike and have yet to make an emergency exit and traverse the underground tunnels *knocks on wood*yes, some seats are grimier and smellier than others, and other cars desperately need air conditioning.  there are a few uh, ""interesting"", passengers every now and then, but aside from loud ranting and rumbling, requests from spare change, and bit of indecent exposure, no harmful or malicious intent.  there are also rude passengers who don't seem to understand the concept of a line or why it's gross to clip their fingernails in public.  and yes, there is the occasional delay.but all in all, bart has been a reliable and dependable part of my life.  no need to deal with traffic or parking issues (well, aside from the increasingly crowded parking situation at daly city).  it's a quick 20-minute ride to and from work, during which i can catch up on some work, reading, or zzzs, or play some poker or pokemon games, or even do some people-watching.  i'd much rather hop on bart than deal with muni!in celebration of the 35th anniversary, bart officials are looking forward to a future of further improvements.  a few requests:- please PLEASE add more parking @ daly city- please have more trains run further down the peninsula- please have station agents announce which trains are scheduled to leave first - i know the order (pt/bay point, fremont, richmond, dublin) and it throws me off when they depart daly city in the wrong order!as long as i have to trek to the fidi for work, i'll be commuting on bart =)  i've even used it as a verb (e.g., ""are you gonna bart it downtown?"" it happened w/ tivo & google, no?)"
1027,1 star rating,"Jan 8, 2009","It s intensly socially IRRESPONSIBLE for the bart to close before bar time.  so basically if you want to come into the city to drink you have to drive. yeah, thats a good idea. SERIOUSLY?? unsafe. come on."
1028,4 star rating,"Sep 16, 2007","5 stars for my train arriving on time almost every single day - both directions, 5 stars for getting me out of the car, 5 stars for letting me avoid the bridge, 5 stars for whisking me 19 miles in 24 minutes during rush hour from San Leandro to SF Montgomery.  3 stars for less than clean stations and trains, 2 stars for station agents, I have no clue what they do = 4 star overall.  I am so lucky to have BART as an option.  The freeways and ""that bridge"" at rush hour are a NO star experience."
1029,4 star rating,"Feb 9, 2006","I love bart. I am not really to worried on what I sit my ass on so long as it's dried and I am oblivious. I would be more concerned with other dirty spots we are exposed to daily. Also, on a weekend or mid day.. bart is quiet and the seats are huge and it is the goddamn perfect spot to study or read. I could sit on it for hours with the ipod. I realize that most people bitch about the cost and, yeah it does suck it doesn't run past midnight, but for how fast and accessible it is to the towns surrounding sf I would gladly hunker down 5 bones to avoid the traffic and shitty drivers any day."
1030,4 star rating,"Mar 29, 2007","you don't have to smell piss if you don't want to, just wear an oxygen tank. or be one of those people that think Cool Water means drown yourself in perfume. i think that's worse than the piss. anyways, human odors are probably more of what you are smelling and if you don't inhale the seat covers, you'll be just fine. if its really bad, i stuff my nose with my scarf  and practice holding my breath while pushing open the doors to the next car.carless and bikeful, i am moving faster than a motorcycle mullet towards my alternaego day job in the fidi. can't beat that."
1031,3 star rating,"Apr 29, 2007","better than no public transportation, but really not all that great. bart closes at midnight whereas bars/clubs close at 2am (what?!?! hellooo drunk drivers instead of drunk bart-ers) and yickyyucky carpets reminiscent of some past decade that desperately needs to be ripped up and replaced with lysol-friendly linoleum or something equally less germ-infested. and why does bart not go to anywhere else in sf, not to san jose, and not to the the entire north bay... boohissssss.that said, still better than no public transport."
1032,5 star rating,"Feb 10, 2009","I love BART!, it's the best public transit system we have in the bay area, I love it even though it's nowhere near as great as the NYC subway which is by far the best public transit system I have ever used. I always use BART whenever I go to the city and the east bay, it drops you off right in front of the Oakland Coliseum and the Oakland Arena since they are next to each other so it's best to take it whenever you go to events there instead of driving and you're better off taking BART to the city too instead of driving since taking BART is a lot less headaches, I always take it whenever I go to watch my A's play,. I just can't wait until they bring it to San Jose so I don't have to drive 40 mins or so from my house in San Jose to get to the Fremont station but wer'e years away from that happening but I still love BART!"
1033,1 star rating,"Jul 4, 2009","OMG - I've never had a great experience using this system. OK - the prices are very high to the point of almost discouraging using public transit but I suck it up. But what's with the no food and drink rule? How is one supposed to commute with this restriction? And how hypocritical of the city of San Fran. They let people sleep, urinate and do drugs in the streets of Market Square but don't let you drink bottled water or coffee on their public transit system.  Huh?  Also, whenever I do have a problem or question the BART staff is about as rude as rude can be. Where do they find these people? Probably off the street of Market Square."
1034,2 star rating,"May 22, 2007","Please. Of all the transportation systems for major metropolitan areas in the United States BART certainly has the nicest chairs but must be one of the most inefficient systems. Where to start? Ok, the chairs. They're nice. The trains are really nice,  but this isn't the 1930's and I don't expect someone to come by and take my drink order while I relax and read the evening paper. I just want an easy, cheap way to get home where I don't have to worry about getting attacked by some crazy person or be delayed because of some punk-ass kids starting fights. The train conductors may or may not be morons, that is still up for debate. The station agents are indeed morons and there is no room for doubt there. I can't recall if I've met a meaner or sketchier group except for Hut people (not you Rajie!) than BART station agents. I've fallen asleep many-a-time on BART and getting back home is never easy because the trains stop running way too early. I'll never for the life of me understand BART's excuse as to why they stop running trains so early which is ""Maintenance"". Maybe you're just lazy and not very well managed. Because of this, countless people are put-out when trying to enjoy themselves. I can't tell you how many nights I had to end early because of BART. BART is like a demanding, possesive person who knows that you need them to take you to things and help you get around but holds it against you and controls you and always ruins your night because you need to eventually get home but you're on BART's schedule and BART is like the only person in the world who matters. BART has a huge ego.  Despite all this, I take this train at least 10 times a week because I work in the city and live in a land where Oaks grow and don't feel like driving. Call me a complainer, but BART is way behind on where it should be. Let 'em strike, let 'em eat cake for all I care. Just try and use bigger trains and run a little later into the night. Egomaniac!"
1035,3 star rating,,"Sorry BART but in my experiences with you, you failed miserably.  I'm not even going to compare you to other transit systems in the world because then you'd look even worse.  Your employees are morons, your security sucks, your system with it's easily demagnetized cards is inefficient, and, really, you don't go very many places and where you do go is expensive.  Take this instance for example:I purchased two rides, one for leaving SFO and for one returning.  Aside from the bizarre machine that only allowed me to select an amount in $.05 increments [do you know how long that took to reach $10+?], the one leaving worked fine.  Coming back was the problem.  The card was safely stowed in my wallet, nothing touched or altered the magnetic strip, yet it would not work when I tried to swipe it through and told me to see an attendant.  My friend was already through and waiting for me.  Of course there was no one inside the two glass booths so I used the help phone on the wall and was told I needed to walk all the way on the other side of the station.  It was not a short distance and I was annoyed but off I went, leaving my friend behind.  I was met by three people all stuffed into one booth, talking and laughing with each other - why the hell weren't any of these people in either of the booths on the other side of the station?  The only one who seemed willing to bear with the inconvenience of helping me took my card with a grunt after I explained what happened, gave it back to me along with a dime [to this day I still have no idea why], said nothing to me and I walked back to other side of the station to go through the machine where my friend was standing.Again, it wouldn't go through.So I again walked all the way back to the other side and the woman said to me in a snotty tone, ""Uh, because you have to swipe it there"" and she pointed to the machines directly next to her booth.  Well, gee, wouldn't it have been nice if you said that to me before?  Not everyone is aware of BART's odd transit rituals.  When someone hands you a transit card, most people would assume you can use it in any of the machines in the station.So now I had to walk all the way back to the other side just so I could tell my friend I was going to walk all the way back to where I just was and I would meet her on the platform.  The cell phones did not work underground, obviously.  I spent 20 minutes walking back and forth across that damn station.  Then we somehow lost each other between the upstairs/downstairs but that's a whole other story.Oh and the scammers who stand by the machines and try to get you to buy their cards instead of your own - wow, way more aggressive than the people who do it in NYC.  This guy looked like an indie band hipster dropout and I had to tell him five times to leave me alone.  He [and others] were also all in full view of BART employees and of course none of them ever came over to question why these people were milling around the ticket machines all day long.  Way to go, BART workers!"
1036,Filter reviews by 1 star rating,,"Sorry BART but in my experiences with you, you failed miserably.  I'm not even going to compare you to other transit systems in the world because then you'd look even worse.  Your employees are morons, your security sucks, your system with it's easily demagnetized cards is inefficient, and, really, you don't go very many places and where you do go is expensive.  Take this instance for example:I purchased two rides, one for leaving SFO and for one returning.  Aside from the bizarre machine that only allowed me to select an amount in $.05 increments [do you know how long that took to reach $10+?], the one leaving worked fine.  Coming back was the problem.  The card was safely stowed in my wallet, nothing touched or altered the magnetic strip, yet it would not work when I tried to swipe it through and told me to see an attendant.  My friend was already through and waiting for me.  Of course there was no one inside the two glass booths so I used the help phone on the wall and was told I needed to walk all the way on the other side of the station.  It was not a short distance and I was annoyed but off I went, leaving my friend behind.  I was met by three people all stuffed into one booth, talking and laughing with each other - why the hell weren't any of these people in either of the booths on the other side of the station?  The only one who seemed willing to bear with the inconvenience of helping me took my card with a grunt after I explained what happened, gave it back to me along with a dime [to this day I still have no idea why], said nothing to me and I walked back to other side of the station to go through the machine where my friend was standing.Again, it wouldn't go through.So I again walked all the way back to the other side and the woman said to me in a snotty tone, ""Uh, because you have to swipe it there"" and she pointed to the machines directly next to her booth.  Well, gee, wouldn't it have been nice if you said that to me before?  Not everyone is aware of BART's odd transit rituals.  When someone hands you a transit card, most people would assume you can use it in any of the machines in the station.So now I had to walk all the way back to the other side just so I could tell my friend I was going to walk all the way back to where I just was and I would meet her on the platform.  The cell phones did not work underground, obviously.  I spent 20 minutes walking back and forth across that damn station.  Then we somehow lost each other between the upstairs/downstairs but that's a whole other story.Oh and the scammers who stand by the machines and try to get you to buy their cards instead of your own - wow, way more aggressive than the people who do it in NYC.  This guy looked like an indie band hipster dropout and I had to tell him five times to leave me alone.  He [and others] were also all in full view of BART employees and of course none of them ever came over to question why these people were milling around the ticket machines all day long.  Way to go, BART workers!"
1037,1 star rating,"Jul 31, 2009","Sorry BART but in my experiences with you, you failed miserably.  I'm not even going to compare you to other transit systems in the world because then you'd look even worse.  Your employees are morons, your security sucks, your system with it's easily demagnetized cards is inefficient, and, really, you don't go very many places and where you do go is expensive.  Take this instance for example:I purchased two rides, one for leaving SFO and for one returning.  Aside from the bizarre machine that only allowed me to select an amount in $.05 increments [do you know how long that took to reach $10+?], the one leaving worked fine.  Coming back was the problem.  The card was safely stowed in my wallet, nothing touched or altered the magnetic strip, yet it would not work when I tried to swipe it through and told me to see an attendant.  My friend was already through and waiting for me.  Of course there was no one inside the two glass booths so I used the help phone on the wall and was told I needed to walk all the way on the other side of the station.  It was not a short distance and I was annoyed but off I went, leaving my friend behind.  I was met by three people all stuffed into one booth, talking and laughing with each other - why the hell weren't any of these people in either of the booths on the other side of the station?  The only one who seemed willing to bear with the inconvenience of helping me took my card with a grunt after I explained what happened, gave it back to me along with a dime [to this day I still have no idea why], said nothing to me and I walked back to other side of the station to go through the machine where my friend was standing.Again, it wouldn't go through.So I again walked all the way back to the other side and the woman said to me in a snotty tone, ""Uh, because you have to swipe it there"" and she pointed to the machines directly next to her booth.  Well, gee, wouldn't it have been nice if you said that to me before?  Not everyone is aware of BART's odd transit rituals.  When someone hands you a transit card, most people would assume you can use it in any of the machines in the station.So now I had to walk all the way back to the other side just so I could tell my friend I was going to walk all the way back to where I just was and I would meet her on the platform.  The cell phones did not work underground, obviously.  I spent 20 minutes walking back and forth across that damn station.  Then we somehow lost each other between the upstairs/downstairs but that's a whole other story.Oh and the scammers who stand by the machines and try to get you to buy their cards instead of your own - wow, way more aggressive than the people who do it in NYC.  This guy looked like an indie band hipster dropout and I had to tell him five times to leave me alone.  He [and others] were also all in full view of BART employees and of course none of them ever came over to question why these people were milling around the ticket machines all day long.  Way to go, BART workers!"
1038,5 star rating,"Jan 7, 2013","I take BART everyday from Oakland into SF. It makes my life so easy!!! The ride is less than 15 minutes and it is ALWAYS ontiem to the minute. The train comes every 7-15 minutes so I don't worry if I miss one. Every morning the cars are packed and it does not bother me at all. (it is like 10 degrees hotter in the train though than outside so take your coat off). When I ride it for other purposes than to get to work it is still a time and money saver. And sometimes there is free ""entertainment""."
1039,1 star rating,"Sep 2, 2015","Bart is very poorly run.  The attendant at the Millbrae station was not at his post on a busy Wednesday morning.  I stood around waiting for a few minutes and realized later he was chatting with another staff at the far end of the station.  The parking payment system is so old, both machines and process.  After few tries at paying for parking at one of the machine did I realized that the machine is cash only, and the coin slot does not work, and it won't make change.  There was no way to use this machine to pay for 2.50 parking fare.  I don't know why there wasn't a sign to tell people to not waste their time."
1040,5 star rating,"Jun 26, 2009","What is the person below me talking about ghetto?? Hahah this is far from ghetto it is located in the suburbs of South City and uh...Free Parking :D That's always a plus in my book!! I always take bart when I go to the City becuase, who wants to park in the City?? No one!! Its very convinient, and even if you dont drive, its a short distance from bus stops, and in South City, you can pretty much walk anywhere. I plan on taking BART this weekend to go to Pride :)"
1041,3 star rating,"Jul 14, 2011","BART! A great way to travel in the Bay Area. It is such a great opportunity to have around. There's just a couple things wrong some trains are really dirty and the stations even dirtier I recommend BART you use more trains without carpet it would be so much cleaner. For the stations get rid of the pigeons. Plus, at the Embarrcadero fix that macrame it is so dirty. If you want a 5 star clean it up."
1042,1 star rating,"Sep 18, 2016","If you want to know what it feels like to play hid in seek in a small closet for hours, you need to take the BART. I have travels multiple cities in America and have never seen a transit (train) system so dirty and I kept. The air conditioning is non existent. Which is curious since we are in the Hot and steamy state of California. I am not impressed. Specially for such a progressive and 100 year old city."
1043,1 star rating,"Sep 18, 2016","If you want to know what it feels like to play hide in seek in a small closet for hours in a third world country, you need to take the BART. I have travels multiple cities in America and have never seen a transit (train) system so dirty and I kept. The air conditioning is non existent. Which is curious since we are in the Hot and steamy state of California. I am not impressed. Specially for such a progressive and 100 year old city."
1044,4 star rating,"Aug 4, 2007","Who knew BART could be so entertaining? My first experience riding this very affordable and easy way to move around the city was memorable and chalked full of adventure. One minute your minding your own business thinking about what you have to accomplish that day and the next your helping out a very attractive woman by shielding her from a tongue wielding elderly man who is not afraid to show his heart felt feelings for this woman. She told me all about YELP in our short conversation and now I'm writing my first review thanks to her.  Although it was only a 20 - minute ride, it made quite an impression on me and I can't wait to do it again. It's the reason I am now using YELP."
1045,2 star rating,"Sep 26, 2010","So, I finally made my first trip to San Francisco last weekend. It was supposed to be a quick weekend trip in & out of town. I agree w/ previous posts that ticket dispensers are fairly confusing & make you feel rushed getting through the gates & down the escalators/stairs so you won't miss your train. Arriving via SFO to the BART station onsite was relatively painless.The pain started in my ears as I sat right next to a door, sitting sideways for my ride to Downtown SF. The nearly deafening screaming sounds the BART made going in & out of the tunnels on the yellow line bound for Pittsburg Point made deciphering what the train conductor was saying as we pulled into each stop very difficult. The cars inside look old & the carpeting does nothing to change that appearance. (Can you imagine the germs riding along w/ you in the chairs & that nasty carpeting?) The seats were surprisingly comfortable - which had to be the best part of the entire ride. After hearing the noise for more than a 1/2hr as we got to the Montgomery Street stop. My ears were ringing for the remainder of the evening & falling asleep was very difficult as my ears just kept on ringing. Next time, I'll make sure to wear ear plugs when I hop on.The worst part of the ride was when I asked for directions to the street where my hotel was located. It was tough to find a BART worker anywhere in the station at around 10:45 in the evening. The worker I found pointed me in the exact opposite direction of where I needed to go, so I roamed around a cold, wet, & foggy Downtown SF for nearly 2 hrs until I finally came to my hotel. (I asked a total of 5 individuals where 3rd Street was & finally had to purchase a street map in a nearby 7Eleven b/c I was completely unfamiliar w/ my location). I was extremely unhappy that (aside from NOBODY in SF being able to give directions  - apparently that isn't being taught in schools anymore) the one person who should've pointed me in the right direction, simply wasted my time, energy, & left me feeling pretty helpless for a time. Certainly NOT a good way to start what was supposed to be a relaxing weekend in a brand new city.I'd rate the BART customer service at their stations very poor. I'd rate the ride itself OK as it did get me there safely w/o breaking down or me having to drive a VERY tricky Downtown SF street grid late at night esp. since it was so foggy that night. The trains rock back & forth - sometimes very violently - but it is cheaper than a cab ride from the SF Int'l Airport.I was actually resolute enough to brave a return trip back to SFO at the completion of my less than 48hrs in Frisco. Will I take the BART again? Most likely I will."
1046,3 star rating,"Apr 17, 2006",Pretty gross trains but the easiest way to get to Oakland for a concert/baseball game.
1047,1 star rating,"Sep 17, 2007","why oh why BART did you opt for cloth seats? wouldn't it have been better to have had seats that could be cleaned so the trains wouldn't be filled with dirty seats and a horrible smell? I live on the peninsula so it is not often that I take BART: sometimes to work, sometimes to the airportTo take BART to the airport is frustrating. 2 trains.....why couldn't it have been designed so that you didn't have to wait for a 2nd train upon arrival?"
1048,3 star rating,,"Oh YEAH free parking!  (But my Mom recently said that they may start charging for it.) I just love this BART station because you can always find a seat right before it starts to head into the City. It's always fairly easy to purchase a ticket and you don't have to deal with crackheads or drunken stuppers when waiting around for your train. Good, clean, BART station for good, clean fun - highly recommended if you don't want to deal with driving into SF."
1049,Filter reviews by 1 star rating,,"Oh YEAH free parking!  (But my Mom recently said that they may start charging for it.) I just love this BART station because you can always find a seat right before it starts to head into the City. It's always fairly easy to purchase a ticket and you don't have to deal with crackheads or drunken stuppers when waiting around for your train. Good, clean, BART station for good, clean fun - highly recommended if you don't want to deal with driving into SF."
1050,5 star rating,"Mar 6, 2009","Oh YEAH free parking!  (But my Mom recently said that they may start charging for it.) I just love this BART station because you can always find a seat right before it starts to head into the City. It's always fairly easy to purchase a ticket and you don't have to deal with crackheads or drunken stuppers when waiting around for your train. Good, clean, BART station for good, clean fun - highly recommended if you don't want to deal with driving into SF."
1051,4 star rating,"May 29, 2013","Clean and efficient - if not a bit noisy a la NYC. The good thing about the transit is that it can take you as far as Sonoma if you need it. Bt considering parking and other headaches associated with a rental car, plan on using the public trans system - it's just about the same price with out the need for Motrin."
1052,2 star rating,"Sep 4, 2014","I've been riding on BART since the 90's, ever since I moved to the Bay Area from Chicago. I've been commuting regularly into the city for the last seven years, as I would prefer not to drive and worry about the sacrilege that is finding parking in the SoMA/FiDi. If there was a more efficient, consistently-performing, cheaper alternative (we're supposed to have jet packs and flying cars by now, right?), I'd be using it in a heartbeat...but unfortunately, I have no other choice. But after having experienced Portland, Oregon's TriMet and MAX Line systems recently, I am just filled with utter frustration with BART.Sure, every city and state government has its' hiccups when it comes to spending on public programs. Since I am not a resident of Portland, Oregon, I don't see the issues that nudge at the locals. But in regards to their public transportation system, you see where the money goes.For the most part, their drivers are basically polite, and then there are those who are downright warm and friendly, without fail. How many buses have you been on where the disembarking riders speak or shout out a ""thank you"" to the driver? Again, I'm from Chicago, and I've never really seen that in my life!Don't get me wrong: there are very warm train car operators, booth attendants, janitors and police personnel who work for BART, but they are certainly a minority. Their example should be the majority. For example, there are several train operators on the Pittsburg/Bay Point line who I find are normal, friendly voices to hear overhead. They keep you posted on delays and sometimes you can hear that they share your frustration, too. There is one gentleman in particular, who states each stop clearly and sometimes gives additional information about the stop; he also speaks in Spanish occasionally! He also ""nudges"" commuters awake right before arriving at Embarcadero. That is someone who is good at doing their job and going beyond their requirements. This is what I like.Here is what I dislike.It's what you've been hearing from many, many people before, and unless some serious changes are made, you will continue hearing many more similar comments. Let's skip the whole part about these train cars being very old. Yes, BART has been operating since the 1970's (George Lucas fans might remember how futuristic BART trains looked like when they saw them in ""THX 1138""), but these train cars were assembled as early as the late 60's, from what I understand. The train cars are technologically outdated and just downright filthy. I can't tell you how many times I give off a sigh of relief when I am able to board a train car with a bare floor AND the newer seat upholstery. If the trains are being cleaned, they're not being cleaned as much as they need to be.New train cars? Hold your breath until 2017. Three years to wait. THREE more years of waiting.Fare enforcement? Practically non-existent. The closest thing I've seen of it was at Concord station, when a BART employee yelled at a guy who tried to ""piggy back"" through the turnstile. Unfortunately, I've seen more people---mostly guys---jumping the turnstile then catching a bus than BART security enforcing the ""no ticket, no ride"" policy. These guys are rarely caught, it seems.And why the hell are there buskers ON the train? Someone else wrote in a review about a couple walking through the train cars asking for money. If it was the same couple I saw, the husband was playing an accordion. An ACCORDION. What the hell?!?And performance artists. Really?!? I grew up in the 1980's in Chicago and not ONCE did I ever see that on the Ravenswood/Brown line or any other route for that matter. Sadly, I've seen this TWICE. If you're a performance artist doing a skit on a BART train, you need to find a better paying second job because your career counselor lied to you in high school/college.I think I've said way more than I needed to, and I'm not really saying anything new. All that regular BART commuters can expect are fare hikes in the next few years, just to get the kinds of service that other cities already receive for the kind of money they put into it."
1053,4 star rating,"Apr 9, 2007","i dig BART!its convenient -10 mins walk from my place in Oakland, or park at W Oklnd BART station for $5 bucks. trains keep running about every 5 mins or so in the morning. anything to beat that bay bridge commute.the only thing is, i dont want to be riding under the bay if the big one hits. i think i will be screaming like a little girl. and that thought alone terrifies me..."
1054,1 star rating,"Sep 6, 2009",Eeks! $4 surcharge to take it from SFO! Now i remember why i never really used you when we lived here. no thanks!
1055,1 star rating,"Nov 30, 2013","Compared to the transit systems around the world, this is a step back.  This system needs major upgrades."
1056,3 star rating,"Aug 23, 2006","it's too expensive. the seats are always dirty. i think some drivers enjoy sounding inaudible on the speaker.bart employees in oakland don't even take bart to work.that said, i still prefer it to muni."
1057,1 star rating,"Oct 30, 2006",BART is disgusting! Sometimes I wish I could fall asleep on there so that I won't be conscious of the smell but I'm too scared of catching something greasy.
1058,4 star rating,"Jul 23, 2008","if you're too good to ride public transit, don't bother reading.  it won't change your mind anyways.i've taken bart  a number of times, more recently to get to giants games.  i love the convenience of not having to drive, and thus not having to find parking in the city.  not to mention being able to sleep on the way there, that's a definite plus.  it's a good reliable way to get in and out of the city.  i'm  a fan."
1059,3 star rating,"Aug 7, 2009","I've been commuting from the East Bay to SF for too many years to count.  During this time, I've done it all - BART, AC Transit, MUNI and driving my car.  Compared to the 10 year span when I drove my kids to school in SF, then took MUNI and BART in to work, my commute now is a cakewalk.  BART is a 5 minute drive from my house and 10 minute walk to my office.  So I really shouldn't complain, but it is just inherit in my nature to constantly bitch and moan. It seems that nothing (or no one) makes me happy, or is good enough for me.  I hate when the train is so crowded in the morning that there are already no available seats on the second stop to SF.  Why can't they divert some of the trains from the Pittsburg/Baypoint line that arrive every 2 minutes, and spread some of the love around?  And if I want to get a seat on the ride back home, I have to hop on a train going in the opposite direction, get off a couple of stops down, then take my regular train home.  There's always some sort of delay or other at least once a week, but overall, it still beats driving, or MUNI, so I'll quitmybitchin now."
1060,3 star rating,,"My transit experience on this was limited, however, we weren't going anywhere crazy or off the gride so we go to where we needed decently with a few transfers to Hearst and back. The lines are confusing and take a while to get used to, however, there was no shortage of people who will help. Round trip for what is 3 zones in Vancouver is less than $5. Very reasonably priced. I would've paid $14 back home without a pass."
1061,Filter reviews by 1 star rating,,"My transit experience on this was limited, however, we weren't going anywhere crazy or off the gride so we go to where we needed decently with a few transfers to Hearst and back. The lines are confusing and take a while to get used to, however, there was no shortage of people who will help. Round trip for what is 3 zones in Vancouver is less than $5. Very reasonably priced. I would've paid $14 back home without a pass."
1062,5 star rating,"Apr 10, 2013","My transit experience on this was limited, however, we weren't going anywhere crazy or off the gride so we go to where we needed decently with a few transfers to Hearst and back. The lines are confusing and take a while to get used to, however, there was no shortage of people who will help. Round trip for what is 3 zones in Vancouver is less than $5. Very reasonably priced. I would've paid $14 back home without a pass."
